id,first_name,last_name,swimming_school_id,phone_num,empoyment_date,salary
1599,Zbigniew,Lee,28,+42012420880,2019-10-03,5500
1600,Noah,Torres,21,+48463507007,2023-10-31,5600
1601,Krzysztof,Clark,47,+10565626521,2003-06-04,9200
1602,Sebastian,Perez,27,+10565446712,2007-06-16,5400
1603,Stefan,Adams,3,+10169434167,2019-09-16,6000
1604,Victoria,Moora,24,+10764057718,2004-01-22,9700
1605,Katarzyna,Greea,2,+10719728107,2023-05-27,5700
1606,Theo,Campbell,45,+12371554529,2025-01-23,9200
1607,Zbigniew,Hernandez,17,+48272164786,1994-09-11,9300
1608,Agnieszka,Scota,32,+42547095808,2019-07-03,6700
1609,Małgorzata,Roberta,8,+11121592092,2013-03-05,7200
1610,Mateusz,Davis,15,+11499798084,2007-06-11,5200
1611,Amelia,Jonea,49,+42594522718,2025-12-12,9600
1612,Paulina,Woźniaa,45,+212991807417,2003-06-29,7900
1613,Victoria,Wrigha,27,+65537289926,2009-05-29,9700
1614,Emma,Perea,38,+11422694080,2018-06-06,8100
1615,Klara,Wilsoa,29,+13526180695,2019-04-30,8500
1616,Antoni,Lee,34,+10427284977,2022-03-18,5000
1617,Artur,Szymański,41,+13180600825,2019-12-18,9000
1618,Magdalena,Sawicka,9,+212048414539,2014-08-26,8500
1619,Maximilian,Brown,21,+10757951403,2017-10-17,9300
1620,Ethan,Pawłowski,20,+12702930514,2018-10-09,8400
1621,Zofia,Campbela,48,+212512995994,2025-01-13,5500
1622,Helena,Greea,47,+12329620622,1995-06-24,8200
1623,Leo,Lewis,9,+10641895039,2005-04-29,7700
1624,Victor,Carter,21,+48225985159,2022-05-10,9500
1625,Ingrid,Olszewski,4,+12215740385,2011-04-29,7200
1626,Charlotte,Olszewski,32,+65412831339,2017-08-03,8500
1627,Monika,Kołodziea,24,+48674932217,2007-09-09,8600
1628,Clara,Kowalska,9,+13813755939,2002-05-25,8600
1629,Monika,Górska,37,+12287723565,2015-02-23,6600
1630,Emil,Jankowski,21,+12665492082,2022-07-15,6000
1631,Sophia,Piotrowska,42,+65651820446,2025-12-12,8100
1632,Barbara,Nowaa,42,+212181304568,2023-08-12,6500
1633,Zbigniew,Nguyen,4,+12843571780,2008-04-14,9800
1634,Igor,Mazur,21,+10905891953,2018-09-24,7300
1635,Elena,Sanchea,21,+12045527306,2019-05-21,5300
1636,Daniel,Zając,36,+212140333386,2010-09-28,6700
1637,Denis,Wiśniewski,20,+10976713314,2008-12-30,5400
1638,Jan,Hill,1,+10461643346,2019-07-16,9700
1639,Maja,Sokołowska,46,+48745224899,2018-04-06,6500
1640,Katarzyna,Marciniaa,17,+13133856945,1998-08-14,9800
1641,Sara,Wrigha,33,+11452120708,2023-08-24,7000
1642,Antoni,Czarnecki,9,+48457749187,2002-03-29,7800
1643,Ella,Kaczmarea,41,+10059765162,2003-04-01,7200
1644,Hanna,Wójcia,34,+11246124749,2023-05-21,5600
1645,Amelia,Williama,26,+10183482275,2019-01-03,7000
1646,Nina,Torrea,39,+11713312523,2009-07-25,6200
1647,Mia,Martinea,18,+212051432990,2020-01-05,7300
1648,Oliver,Brown,36,+212783297954,2015-04-14,5100
1649,Julian,Parker,28,+12585480680,2017-04-14,5500
1650,Maja,Allea,49,+11788445419,2021-12-25,6900
1651,Jakub,Clark,18,+12862667545,2022-02-20,8100
1652,Lucas,Grabowski,14,+13526153432,2012-12-22,9500
1653,Henryk,Green,50,+13660975304,2020-05-21,5500
1654,Adrian,White,47,+65455087640,2000-09-06,9300
1655,Adam,Zieliński,24,+48910439083,2011-01-16,8600
1656,Isabella,Johnsoa,16,+10761704294,2007-03-07,5900
1657,Andrzej,Turner,6,+10694218990,2010-12-29,9400
1658,Łukasz,King,31,+212466540263,2025-10-11,9500
1659,Bartosz,Jankowski,6,+13240183404,2020-04-13,7400
1660,Kamil,Kowalczyk,13,+212522499145,2019-12-11,6000
1661,Agnieszka,Kołodziea,34,+10043546511,2021-07-27,8500
1662,Michał,Wojciechowski,38,+13050038907,2025-07-03,7400
1663,Adam,Walker,14,+42719972491,2013-10-25,10000
1664,Vanessa,Lewandowska,4,+12925961368,2019-10-03,6300
1665,Piotr,Moore,31,+13510958117,2025-02-04,6400
1666,Julia,Johnsoa,43,+11515380693,2008-08-20,8800
1667,Antoni,Zalewski,27,+11763454707,2016-11-26,9600
1668,Monika,Ramirea,39,+13301464725,2019-03-27,6100
1669,Alan,Moore,37,+65407138967,2005-09-30,9500
1670,Alexander,Taylor,35,+42225643315,2023-02-20,5200
1671,Daniel,Phillips,35,+48168798605,2025-10-21,6300
1672,Theo,Lewandowski,28,+212018592698,2012-11-01,9600
1673,Laura,Króa,33,+212771211470,2025-04-26,6500
1674,Alina,Walczaa,21,+10470821336,2019-06-24,6300
1675,Bartosz,Thompson,15,+11602658114,2007-08-10,9100
1676,Oskar,Szymański,32,+10974294750,2014-08-30,7600
1677,Aleksandra,Dąbrowska,9,+11288557208,2012-05-22,9500
1678,Emil,Kamiński,11,+65599548530,2006-05-07,5900
1679,Emilia,Kamińska,23,+10197116508,2022-07-24,6100
1680,Liam,Lewis,20,+65824915024,2013-08-19,9500
1681,Leo,Borkowski,20,+11985636731,2021-09-03,8500
1682,Victoria,Nowaa,50,+65817709503,2005-04-22,8900
1683,Ethan,Jones,29,+48684318143,2021-09-02,9000
1684,Ella,Adamczya,25,+10616964033,2007-07-22,8700
1685,Wojciech,Nguyen,19,+48020201506,2025-02-25,5900
1686,Igor,Adams,36,+48557209562,2000-03-17,7600
1687,Amelia,Torrea,41,+42693143589,2012-07-13,8600
1688,Lena,Adamczya,41,+12129171381,2012-04-08,9100
1689,Leon,Young,24,+65123576149,2013-03-18,8000
1690,Theo,Kamiński,13,+12303471842,2024-01-29,5000
1691,Julia,Wila,26,+12892760821,2025-12-09,8400
1692,Luna,Sokołowska,2,+11118287208,2024-08-03,7400
1693,Zbigniew,Kowalczyk,50,+48123720225,2017-11-22,5600
1694,Alexander,Perez,35,+65075160602,2006-12-12,5500
1695,Rafał,Borkowski,10,+48888466862,2018-03-08,7000
1696,Leon,Baker,38,+65276623188,2024-12-19,5500
1697,Julia,Browa,6,+12793193021,2013-12-13,8000
1698,Damian,Zalewski,49,+65367987966,2023-01-17,6700
1699,Adam,Mróz,7,+212711633081,2012-10-21,5900
1700,Maximilian,Stępień,35,+12207042834,2021-01-12,5000
1701,Irina,Adamczya,47,+13453125764,2019-09-21,5000
1702,Zbigniew,King,31,+48038550027,2025-12-02,5700
1703,Nina,Thompsoa,38,+65162046244,2018-05-29,9900
1704,Clara,Smita,43,+11780539161,2011-07-05,6500
1705,Isabella,Rutkowska,6,+65717403558,2011-07-19,8200
1706,Igor,Young,42,+48383698920,2023-09-19,6700
1707,Artur,Mazur,15,+12758760639,2018-01-06,7300
1708,Alina,Borkowska,25,+13573270013,2014-07-05,8200
1709,Paulina,Roberta,24,+42706527786,2024-08-30,6800
1710,Damian,Kamiński,13,+13827272921,2013-11-09,6900
1711,Artur,Baran,7,+42874025134,2009-10-25,6300
1712,Stanisław,Baran,32,+48467472668,2020-10-25,5400
1713,Alina,Kamińska,30,+12367562365,2018-08-28,7700
1714,Ava,Parkea,7,+212686537659,2020-08-16,6900
1715,Sylwia,Woźniaa,50,+10000642959,2005-06-03,5000
1716,Robert,Majewski,36,+10216735123,2011-03-15,5100
1717,Elena,Gonzalea,26,+11705922982,2007-01-20,7200
1718,Elena,Błaszczya,28,+11269621456,2014-08-04,7200
1719,Laura,Olszewska,16,+42581021895,2017-08-14,6700
1720,Helena,Woźniaa,48,+12528908265,2024-12-03,9400
1721,Emilia,Nowaa,11,+212041838741,2025-03-17,7600
1722,Vanessa,Rutkowska,31,+48311186577,2025-05-19,7700
1723,Lena,Williama,23,+11742849485,2025-11-15,6100
1724,Oliver,Nguyen,12,+13795290054,2000-09-16,9200
1725,Emilia,Sikora,45,+212642393921,2021-01-18,6700
1726,Filip,Phillips,16,+12452977936,2018-02-23,6600
1727,Leon,Nguyen,17,+10005850651,2025-10-21,8000
1728,Franciszek,Wright,48,+11169092370,2021-12-24,6100
1729,Klara,Lea,19,+212949267244,2012-09-21,5500
1730,Stanisław,Lewis,9,+212142926621,2005-05-14,8300
1731,Daniel,Martin,20,+48751007890,2016-03-12,9700
1732,Michał,Ramirez,43,+11843359432,2012-09-20,7200
1733,Ingrid,Turner,10,+212496327975,2005-03-10,6000
1734,Lena,Mitchela,46,+48039577180,2023-07-12,7800
1735,Dorota,Czarnecka,10,+12801554128,2004-09-09,5700
1736,Antoni,Baker,2,+11904459452,2024-04-27,5500
1737,Maja,Thompsoa,2,+12339112726,2024-12-23,7100
1738,Ethan,Wiśniewski,36,+42395316409,1996-04-29,9000
1739,Karolina,Scota,46,+65787100994,2022-10-14,9500
1740,Ingrid,Piasecki,21,+10752742695,2024-06-19,7000
1741,Anna,Lewia,25,+11140752852,2004-05-11,9400
1742,Elena,Urbaa,5,+212849027528,2021-11-26,6900
1743,Emma,Campbela,26,+48063793879,2019-02-25,6400
1744,Alina,Michalska,43,+48982812683,2009-07-16,7300
1745,Szymon,Roberts,31,+48266459638,2024-01-11,6600
1746,Elena,Mróa,20,+212201793895,2006-04-10,5900
1747,Wojciech,Nguyen,20,+212646563623,2019-05-23,7600
1748,Victor,White,12,+42816227879,2017-10-30,9900
1749,Petra,Gonzalea,34,+13760291144,2024-11-01,6200
1750,Victoria,Davia,41,+48446282216,2011-05-05,6700
1751,Anastasia,Nowaa,13,+65047334082,2024-03-29,8800
1752,Paweł,Phillips,40,+10542070134,2021-07-16,5600
1753,Elżbieta,Perea,11,+42407482517,2020-07-27,7200
1754,Theo,Piotrowski,13,+12345585730,2016-02-12,5300
1755,Robert,Kołodziej,6,+42603254291,2011-11-28,5200
1756,Charlotte,Kamiński,7,+212139228444,2006-11-25,9700
1757,Victor,Turner,37,+12540919433,2015-07-11,9500
1758,Maja,Wróbea,2,+11966543346,2024-06-11,7500
1759,Olivia,Czarnecka,14,+48728005547,2014-03-05,6300
1760,Lucas,Kołodziej,38,+212697161819,2021-11-27,7800
1761,Lena,Rutkowska,1,+13943873746,2024-03-13,5800
1762,Artur,Kamiński,25,+48891932029,2018-06-16,5300
1763,Krzysztof,Kozłowski,13,+11723044206,2010-02-16,9900
1764,Henryk,Phillips,44,+11197158290,2017-06-07,5900
1765,Charlotte,Kaczmarek,33,+11045504599,2022-02-12,5200
1766,Maja,Ramirea,4,+12665720612,1995-01-24,8100
1767,Stanisław,Kozłowski,42,+11893368904,2023-12-21,9300
1768,Anastasia,Urbaa,23,+10203483579,2021-06-06,8300
1769,Aleksandra,Piasecka,10,+12269119210,2023-01-22,9700
1770,Natalia,Hernandea,1,+48580281181,2023-09-28,8000
1771,Julia,Wilsoa,20,+48090932195,2023-07-23,5200
1772,Marta,Smita,25,+13775913308,2017-08-23,6100
1773,Artur,Kowalczyk,12,+10714652140,2024-11-25,9400
1774,Sara,Króa,8,+12560957435,2018-05-23,6900
1775,Paweł,Król,9,+10614339880,1999-01-31,5900
1776,Ingrid,Nguyen,16,+11243996744,2014-04-20,7000
1777,Tomasz,Stępień,8,+11310234226,2014-01-16,8900
1778,Krzysztof,Lopez,38,+212972650873,2021-05-08,9700
1779,Irina,Gonzalea,5,+65084775241,2021-06-22,7200
1780,Krzysztof,Kowalski,21,+212525334568,2022-07-10,6100
1781,Oliver,Błaszczyk,48,+212819094032,2020-08-24,9300
1782,Julia,Wila,33,+42345086672,2023-10-23,9900
1783,Henryk,Wojciechowski,28,+212784384101,2009-06-19,8900
1784,Igor,Marciniak,43,+11172408665,2015-08-13,7300
1785,Robert,Martin,21,+48400553371,2019-07-28,5400
1786,Rafał,Wilson,16,+10837129415,2006-09-27,5000
1787,Natalia,Majewska,28,+48261071337,2022-11-09,9100
1788,Beata,Jaworska,7,+11266040855,2018-12-23,5700
1789,Piotr,White,13,+13196791219,2014-12-18,8900
1790,Szymon,Wright,13,+48586042951,2019-05-25,9600
1791,Sebastian,White,32,+48306110101,2016-07-17,9600
1792,Sebastian,Jackson,32,+48435457480,2019-02-05,7800
1793,Artur,Wilson,8,+11259917595,2016-05-30,7600
1794,Denis,Johnson,40,+13309848421,2019-12-23,9000
1795,Damian,Brown,11,+11424928031,2019-02-25,6200
1796,Henryk,Lopez,32,+42978211403,2012-03-31,6100
1797,Jakub,Adams,16,+212732776630,2008-12-28,7400
1798,Emilia,Rodriguea,20,+42643199573,2010-03-20,6300
1799,Oliver,Anderson,1,+212922513699,2019-09-02,8700
1800,Daniel,Sokołowski,6,+10769392930,2018-03-18,6000
1801,Stanisław,Pawłowski,46,+12198324442,2013-04-13,5000
1802,Filip,Czarnecki,24,+65445479938,2019-10-29,5200
1803,Ingrid,Perez,25,+10248940486,2018-09-23,6600
1804,Ewa,Górska,26,+65921012054,2018-03-10,8700
1805,Ethan,Mróz,28,+11585529746,2025-04-15,5500
1806,Mateusz,Kołodziej,18,+12479691750,2022-10-21,5900
1807,Ethan,Zalewski,19,+13818094398,2018-05-23,5600
1808,Stefan,Urban,33,+212876806076,2023-03-11,9500
1809,Emil,Sawicki,33,+10288314565,2019-07-30,9000
1810,Emilia,Scota,14,+13301568020,2008-08-09,5400
1811,Monika,Andersoa,14,+212051580781,2016-07-17,8100
1812,Emilia,Phillipa,43,+42915096763,2020-03-15,5100
1813,Denis,Harris,14,+12290403529,2005-07-12,5900
1814,Sylwia,Kowalczya,15,+42356350117,2016-05-01,5200
1815,Nina,Wila,2,+13702667984,2025-06-19,5700
1816,Małgorzata,Kowalska,37,+65758555718,2022-09-17,6000
1817,Lena,Króa,27,+48204111231,2016-02-08,6100
1818,Elena,Clara,19,+13990570065,2022-07-19,10000
1819,Damian,Thompson,17,+11347757246,1999-11-20,5200
1820,Emilia,Martia,40,+11636794001,2020-11-08,7900
1821,Artur,Parker,19,+10237822415,2017-02-22,7800
1822,Monika,Cartea,35,+212276333225,2015-08-21,5400
1823,Mia,Wrigha,45,+42763229485,2020-05-13,7600
1824,Clara,Kubiaa,8,+11847519250,2020-08-03,6100
1825,Leon,Kamiński,42,+10940220136,2024-08-11,8500
1826,Amelia,Garcia,14,+12978270432,2025-10-10,8800
1827,Victor,Carter,35,+212366872538,1996-08-01,5500
1828,Elżbieta,Dąbrowska,35,+48422433637,2014-04-30,7500
1829,Marcin,Perez,15,+10500690598,2013-07-16,5000
1830,Rafał,Zieliński,26,+48600130521,2019-07-12,9100
1831,Anna,Piasecka,35,+48532729936,2022-10-24,6100
1832,Franciszek,Clark,6,+212016628549,2019-03-24,6000
1833,Victor,Olszewski,12,+11424918125,2008-05-25,6900
1834,Oskar,Piotrowski,8,+13128363031,2023-11-17,7300
1835,Adrian,Carter,7,+42003795720,2009-01-27,9000
1836,Victor,Carter,46,+11640069500,2023-05-24,5200
1837,Karol,Lewis,47,+48366521822,2012-01-03,6500
1838,Oliver,Taylor,34,+65086330859,2025-04-05,7400
1839,Adrian,Sikora,26,+11557331649,2007-06-23,5900
1840,Szymon,Wright,25,+42069932659,2002-06-20,7100
1841,Veronika,Mitchela,36,+10477385640,2000-09-05,8900
1842,Antoni,Lis,38,+11439075447,2017-07-21,5900
1843,Klara,Michalska,13,+11618250985,2009-02-14,5500
1844,Bartosz,Johnson,38,+48235389328,2017-08-15,10000
1845,Damian,Miller,40,+11073509474,2025-10-07,8200
1846,Victor,Ramirez,12,+10566313717,2018-05-11,6000
1847,Sylwia,Parkea,49,+212206113049,2021-06-03,5300
1848,Alina,Jonea,50,+13897368914,2020-01-04,7100
1849,Krzysztof,Roberts,39,+11641776975,2015-09-04,7200
1850,Nina,Wila,13,+65948594853,2015-03-16,9400
1851,Laura,Jonea,10,+212429519791,2018-05-28,6700
1852,Michał,Sokołowski,18,+42738991249,2015-10-26,8900
1853,Marcin,Smith,17,+48698770283,2025-11-06,10000
1854,Szymon,Baker,48,+42319483879,2019-08-17,9100
1855,Theo,Król,12,+10350963491,2024-09-24,5700
1856,Hanna,Mróa,26,+11430691403,2019-11-15,6400
1857,Dorota,Mróa,50,+13675616382,2002-12-02,8000
1858,Stanisław,Brown,3,+11104336812,2013-06-11,7800
1859,Anna,Allea,24,+42860667556,2003-02-04,5600
1860,Piotr,Wiśniewski,48,+13508538297,2024-05-22,6400
1861,Franciszek,Adamczyk,6,+65263554368,2014-12-28,5600
1862,Sara,Kubiaa,6,+48249408430,2019-05-26,9100
1863,Maja,Thomaa,15,+12714375580,2025-02-06,5800
1864,Kamil,Moore,26,+65559890081,2021-08-24,7400
1865,Paulina,Michalska,7,+11023462293,2010-02-21,5500
1866,Katarzyna,Wiśniewska,28,+48314777548,2011-05-19,6200
1867,Igor,Nowak,14,+48253350164,2011-12-20,7700
1868,Adrian,Wilson,16,+65137720983,2014-02-05,7400
1869,Vanessa,Baraa,21,+11273125616,2018-09-25,6300
1870,Rafał,Lopez,10,+42582762776,2004-01-24,7000
1871,Charlotte,Perez,3,+212135121744,2014-11-18,8400
1872,Anna,Kozłowska,30,+65725783207,2024-10-11,6500
1873,Sebastian,Johnson,15,+65871880976,2013-11-14,6500
1874,Anastasia,Hila,17,+13202320525,1997-11-18,10000
1875,Karol,Sanchez,36,+13113790378,2007-10-12,6200
1876,Victor,Sawicki,17,+11382945240,2016-03-24,7100
1877,Franciszek,Thompson,7,+12126185486,2004-09-10,7900
1878,Karolina,Phillipa,4,+11071096605,2018-01-16,9200
1879,Emma,Whita,13,+10031358383,2015-07-16,8800
1880,Ingrid,Kołodziej,13,+10056523185,2018-08-26,5900
1881,Olivia,Millea,25,+48328796696,2021-05-10,9900
1882,Igor,Górski,43,+42081463848,2002-09-15,9300
1883,Joanna,Sokołowska,39,+65585464067,2016-09-29,5100
1884,Barbara,Lewandowska,19,+48276998221,2014-11-21,6700
1885,Emil,Kamiński,18,+12417643881,2023-11-10,8400
1886,Jan,Moore,16,+212392423207,2010-03-22,7700
1887,Zofia,Ramirea,5,+13596419333,2021-03-07,9500
1888,Maximilian,Dąbrowski,49,+12241268592,2023-07-28,9900
1889,Henryk,Kołodziej,11,+48399313861,2008-05-26,6900
1890,Franciszek,Błaszczyk,47,+65830182592,1998-03-04,5000
1891,Filip,Lopez,18,+12430893074,2019-07-07,5600
1892,Mateusz,Zając,4,+13869962572,2022-06-08,8800
1893,Zofia,Lewia,47,+42183135607,2019-09-27,7600
1894,Elżbieta,Woźniaa,16,+13152724069,2007-12-17,6800
1895,Oliver,Grabowski,49,+13617927979,2024-02-01,7500
1896,Beata,Nelsoa,25,+10997696089,2013-07-04,7700
1897,Ewa,Wilsoa,12,+48828892863,2017-12-06,9400
1898,Natalia,Bakea,20,+12252316189,2023-12-23,9700
1899,Maximilian,Zalewski,18,+65097925676,2025-04-26,5900
1900,Denis,Martinez,37,+11344042990,2018-07-17,7700
1901,Kamil,Zalewski,37,+65457210118,2002-10-14,5300
1902,Igor,Lopez,3,+11611816437,2000-02-04,5300
1903,Lena,Kowalska,25,+48581931464,2015-02-28,6000
1904,Sylwia,Thompsoa,2,+11007581031,2023-09-10,5300
1905,Paulina,Stępiea,12,+42548895653,2018-08-13,7200
1906,Clara,Martia,46,+212531065385,2023-01-16,6400
1907,Clara,Clara,1,+10820152929,2025-09-15,6700
1908,Julian,Kołodziej,27,+11540932266,2014-04-10,6600
1909,Veronika,Phillipa,18,+65073766575,2015-07-24,6700
1910,Elena,Hila,45,+11216129639,2008-01-24,8800
1911,Veronika,Błaszczya,27,+10938640766,2008-03-17,7800
1912,Vanessa,Walkea,36,+65972293297,2024-07-09,7900
1913,Krzysztof,Zalewski,49,+65172972641,2020-09-11,5200
1914,Jakub,White,43,+65706999336,2006-02-11,5100
1915,Laura,Cartea,7,+48007747653,2021-04-02,8300
1916,Mia,Millea,29,+11705685058,2002-03-08,7200
1917,Victoria,Roberta,46,+11039389538,2015-08-31,6800
1918,Vanessa,Robinsoa,40,+42553901715,2022-02-07,6100
1919,Sara,Jacksoa,25,+212862085842,2002-05-06,9300
1920,Amelia,Majewska,31,+13591568172,2022-10-17,6200
1921,Patryk,Lewis,16,+11069730313,2009-12-03,9900
1922,Oliver,Nguyen,18,+13188588041,2019-01-22,9800
1923,Laura,Torrea,42,+10998896248,2024-11-12,8100
1924,Helena,Piasecka,45,+12783064496,2000-11-28,9300
1925,Sara,Borkowska,25,+48080855862,2024-12-31,8600
1926,Julia,Nguyea,50,+48836677810,1999-08-23,9100
1927,Helena,Robinsoa,42,+65979492617,2025-09-08,8600
1928,Elżbieta,Rutkowska,16,+212173801390,2010-12-23,5700
1929,Theo,Walczak,46,+13491585381,2020-03-18,7500
1930,Veronika,Wilsoa,28,+42977443629,2016-01-29,9800
1931,Magdalena,Stępiea,7,+42062076964,2020-04-05,5500
1932,Grzegorz,Sokołowski,35,+12986630267,2003-12-10,5300
1933,Paulina,Thompsoa,38,+13382343075,2020-07-22,5300
1934,Bartosz,Wilson,15,+65570123558,2014-10-12,9300
1935,Luna,Szymańska,6,+12147572501,2015-04-04,8800
1936,Hanna,Górska,2,+65136118402,2025-10-19,5100
1937,Adam,Czarnecki,22,+13585479531,2017-02-16,7700
1938,Rafał,Perez,19,+42604298636,2007-12-28,5000
1939,Maximilian,Campbell,16,+13981142347,2024-06-01,5100
1940,Małgorzata,Bakea,13,+65191047271,2004-10-12,5800
1941,Natalia,Mitchela,33,+13108937920,2025-01-19,9900
1942,Jan,Borkowski,16,+48746064865,2015-06-26,9900
1943,Ewa,Wojciechowska,38,+12496954157,2015-07-22,5600
1944,Krzysztof,Martinez,29,+11631513079,2009-04-23,9700
1945,Patryk,Baker,1,+12567450374,2023-03-15,5900
1946,Piotr,Thomas,1,+10519620041,2023-07-11,5300
1947,Liam,Dudek,27,+42568394760,2008-06-19,5500
1948,Katarzyna,Kubiaa,50,+12203343362,1996-12-10,6300
1949,Oliver,Borkowski,15,+48120700570,2010-08-06,5000
1950,Leo,Anderson,5,+13641952480,2025-11-23,9100
1951,Małgorzata,Sokołowska,37,+12956585679,2024-03-25,9100
1952,Ella,Sanchea,45,+42152594818,2009-02-16,8400
1953,Clara,Youna,2,+11437465632,2024-03-15,8800
1954,Wojciech,Wojciechowski,1,+212062722022,2022-12-20,7200
1955,Robert,Olszewski,41,+13919767990,2012-05-21,9700
1956,Emilia,Campbela,3,+13660986867,2001-03-22,9800
1957,Clara,Wojciechowska,42,+10945487351,2025-04-09,5200
1958,Patryk,Nowak,13,+65397119503,2018-01-16,5600
1959,Filip,Mitchell,36,+65796722885,2022-10-28,5300
1960,Leon,Jaworski,44,+212169889208,2016-05-15,9000
1961,Marcin,Kołodziej,16,+13085307831,2007-03-10,8400
1962,Mateusz,Roberts,30,+12587403940,2023-11-28,6500
1963,Andrzej,Wilk,1,+10022114773,2023-05-17,9700
1964,Vanessa,Hila,31,+65047793247,2025-12-17,9600
1965,Anna,Króa,23,+11286319507,2022-10-25,9100
1966,Marcin,Wilk,29,+65420538072,2015-01-10,8900
1967,Zofia,Grabowska,26,+65173942749,2015-10-31,5700
1968,Stanisław,Wilk,44,+48179728396,2024-02-01,5000
1969,Marcin,Thompson,32,+12678017405,2024-09-03,9500
1970,Olivia,Mazua,18,+65562178391,2018-04-09,6300
1971,Patryk,Lewis,27,+11606570925,2012-09-23,6100
1972,Monika,Baraa,49,+212527659096,2024-11-08,5200
1973,Victor,Kubiak,25,+212445291670,2006-06-22,5300
1974,Ethan,Kamiński,37,+13239621422,2018-06-15,9500
1975,Mia,Thomaa,16,+13867376909,2018-06-21,7900
1976,Beata,Kozłowska,9,+48895057753,2001-12-30,7500
1977,Ella,Tayloa,42,+12868904838,2024-05-04,7000
1978,Sebastian,Martinez,7,+212635047645,1995-10-08,9100
1979,Joanna,Michalska,23,+65985418177,2024-10-04,8300
1980,Adam,Piasecki,19,+65553174023,2016-03-22,6100
1981,Amelia,Williama,44,+11051376625,2023-10-02,7500
1982,Noah,Davis,9,+48955514746,2024-09-18,8000
1983,Emilia,Sawicka,10,+12172961707,2006-10-08,7900
1984,Monika,Kowalska,16,+11847204375,2014-03-21,8700
1985,Artur,Sawicki,3,+11375331451,2020-10-08,9100
1986,Łukasz,Dudek,34,+10553620784,2021-01-22,7200
1987,Katarzyna,Kina,50,+212179168297,2014-08-28,8700
1988,Liam,Stępień,40,+10523571045,2021-06-04,7000
1989,Ella,Piotrowska,4,+11523632510,2000-11-16,6100
1990,Charlotte,Thomas,23,+10726353222,2022-01-29,8200
1991,Joanna,Szymańska,36,+48009469819,1996-12-02,9400
1992,Marcin,Thomas,7,+11830714644,2006-02-17,5000
1993,Beata,Phillipa,48,+10749533436,2020-09-24,8200
1994,Jakub,Kamiński,18,+42532667426,2014-08-01,5600
1995,Tomasz,Tomaszewski,20,+13479715163,2024-05-09,7400
1996,Vanessa,Martia,37,+13547087040,2025-08-29,6800
1997,Łukasz,Anderson,15,+13824860638,2018-04-14,5800
1998,Lena,Thomaa,48,+48795350752,2022-09-16,9900
1999,Oskar,Wójcik,31,+10595519421,2024-04-13,8500
2000,Jakub,Hill,30,+65806754200,2022-08-18,6500
2001,Sylwia,Kowalska,28,+13419853223,2024-09-08,7800
2002,Zbigniew,Mróz,41,+12725527552,2010-01-19,5900
